datetime,state,city_or_county,rolling_death_count,rolling_injured_count,rolling_armed_robbery_count,rolling_gang_involvement_count,rolling_home_invasion_count,rolling_domestic_violence_count,rolling_road_rage_count,rolling_mass_shooting_count,rolling_teen_incident_count,rolling_drug_raid_count,rolling_suicide_count,date
00:00.0,Pennsylvania,Manheim,114,218,17,2,11,23,8,3,3,8,13,11/23/2017
00:00.0,Pennsylvania,Newport,114,218,17,2,11,23,8,3,3,8,13,11/23/2017
00:00.0,Pennsylvania,Harrisburg,114,216,17,2,11,23,8,3,3,8,13,11/23/2017
00:00.0,Pennsylvania,Reinholds,114,216,17,2,11,23,8,3,3,8,13,11/23/2017
00:00.0,Pennsylvania,Uniontown,115,214,17,2,11,23,8,3,3,8,13,11/24/2017
00:00.0,Pennsylvania,Harrisburg,114,214,17,2,10,23,8,3,3,8,13,11/24/2017
00:00.0,Pennsylvania,Nazareth,114,212,17,2,10,23,8,3,3,8,13,11/24/2017
00:00.0,Pennsylvania,Pittsburgh,114,212,16,2,10,23,8,3,3,8,13,11/24/2017
00:00.0,Pennsylvania,Philadelphia,113,212,16,2,9,23,8,3,3,8,13,11/24/2017
00:00.0,Pennsylvania,Osceola Mills,116,212,16,2,9,24,8,3,3,8,14,11/24/2017
00:00.0,Pennsylvania,Philadelphia,116,213,16,2,9,24,8,3,3,8,14,11/24/2017
00:00.0,Pennsylvania,Harrisburg,116,212,16,2,8,24,8,3,3,8,14,11/24/2017
00:00.0,Pennsylvania,Lancaster,116,211,15,2,8,24,8,3,3,8,14,11/24/2017
00:00.0,Pennsylvania,Philadelphia,115,210,15,2,8,24,8,3,3,8,14,11/24/2017
00:00.0,Pennsylvania,Carlisle,114,207,15,2,8,24,8,2,3,8,14,11/24/2017
00:00.0,Pennsylvania,York,114,206,15,2,8,24,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Bensalem,115,206,15,2,8,25,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,115,208,15,2,8,25,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Harrisburg,116,207,15,2,8,25,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,116,207,16,2,8,25,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Pittsburgh,117,206,16,2,8,25,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,116,207,16,2,8,24,8,2,3,8,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,116,208,16,2,8,24,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,116,210,16,2,8,24,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Pittsburgh (Wilkinsburg),116,210,16,2,8,24,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,116,210,16,2,8,24,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,York,115,210,16,2,8,23,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Pittsburgh,115,211,16,2,8,23,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Curwensville,115,211,16,2,8,23,8,2,3,7,14,11/25/2017
00:00.0,Pennsylvania,Philadelphia,115,211,15,2,8,23,8,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Philadelphia,115,212,15,2,9,23,8,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Philadelphia,114,212,15,2,9,23,8,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Philadelphia,114,213,15,2,9,23,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Johnstown,114,212,15,2,9,23,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Washington,115,212,15,2,9,23,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Chambersburg,115,212,15,2,9,24,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Hazleton,114,212,15,2,9,24,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Easton,113,212,15,2,9,24,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Lititz,112,212,15,1,9,24,9,2,3,7,14,11/26/2017
00:00.0,Pennsylvania,Chester,112,213,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,York,112,213,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Pittsburgh,112,213,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Philadelphia,112,213,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Erie,112,212,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Turtle Creek,113,213,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,York,112,214,15,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Pittsburgh,112,215,16,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Uniontown,113,214,17,1,9,23,9,2,3,7,14,11/27/2017
00:00.0,Pennsylvania,Bethlehem,113,215,17,1,9,23,9,2,3,7,14,11/28/2017
00:00.0,Pennsylvania,Philadelphia,112,216,17,1,9,22,9,2,3,7,14,11/28/2017
00:00.0,Pennsylvania,Howard,111,216,17,1,9,22,9,2,3,7,13,11/28/2017
00:00.0,Pennsylvania,Philadelphia,111,216,17,1,9,23,9,2,3,7,13,11/28/2017
00:00.0,Pennsylvania,Washington,111,215,17,1,9,23,10,2,3,7,13,11/28/2017
00:00.0,Pennsylvania,Hazleton,111,215,17,1,9,23,10,2,3,7,13,11/28/2017
00:00.0,Pennsylvania,Braddock (Rankin),109,215,17,0,9,23,10,2,3,7,13,11/29/2017
00:00.0,Pennsylvania,Youngwood,109,213,17,0,8,23,10,2,3,7,13,11/29/2017
00:00.0,Pennsylvania,Jeannette,109,213,17,0,8,23,10,2,3,8,13,11/29/2017
00:00.0,Pennsylvania,Lancaster,108,213,18,0,8,23,10,2,3,8,12,11/29/2017
00:00.0,Pennsylvania,Red Lion,108,213,18,0,8,22,10,2,3,8,12,11/29/2017
00:00.0,Pennsylvania,Harrisburg,108,213,18,0,8,22,10,2,3,8,12,11/29/2017
00:00.0,Pennsylvania,Hazleton,108,213,18,0,8,22,10,2,3,8,12,11/30/2017
00:00.0,Pennsylvania,Bristol,108,213,18,0,8,22,10,2,3,8,12,11/30/2017
00:00.0,Pennsylvania,Pittsburgh,108,216,18,0,8,22,10,2,3,8,12,11/30/2017
00:00.0,Pennsylvania,Braddock,108,216,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Washington,107,216,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Chester,107,216,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Pittsburgh (Bloomfield),108,214,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Pittsburgh (Swissvale),108,215,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Harrisburg,107,215,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,Pike (county),107,215,18,0,7,22,10,2,3,8,12,12/1/2017
00:00.0,Pennsylvania,New Kensington,106,214,18,0,7,22,10,2,3,8,12,12/2/2017
00:00.0,Pennsylvania,Chester,105,213,18,0,7,22,10,2,3,8,12,12/2/2017
00:00.0,Pennsylvania,Sellersville,105,213,18,0,7,22,10,2,3,8,12,12/2/2017
00:00.0,Pennsylvania,Moosic,105,212,18,0,7,22,11,2,3,8,12,12/2/2017
00:00.0,Pennsylvania,Erie,105,212,18,0,7,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Chester,105,213,18,0,7,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Philadelphia,105,213,18,0,8,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Butler,105,213,18,0,9,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Emmaus,104,214,18,0,9,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Snow Shoe,104,214,18,0,9,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Sidman,104,213,17,0,9,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Johnstown,104,214,17,0,9,22,11,2,2,8,12,12/2/2017
00:00.0,Pennsylvania,Johnstown,105,214,17,0,9,22,11,2,2,8,12,12/3/2017
00:00.0,Pennsylvania,Hawley,105,215,17,0,9,22,11,2,2,8,12,12/3/2017
00:00.0,Pennsylvania,Erie,105,216,17,0,10,22,11,2,2,8,12,12/3/2017
00:00.0,Pennsylvania,Sayre,105,216,17,0,10,22,11,2,2,9,12,12/3/2017
00:00.0,Pennsylvania,Chester,104,216,17,0,10,22,11,2,2,9,12,12/3/2017
00:00.0,Pennsylvania,Pittsburgh,104,215,17,0,10,22,11,2,2,9,12,12/4/2017
00:00.0,Pennsylvania,Chester (Eddystone),104,214,16,0,10,22,11,2,2,9,12,12/4/2017
00:00.0,Pennsylvania,Philadelphia,104,214,16,0,10,22,11,2,2,9,12,12/4/2017
00:00.0,Pennsylvania,Pittsburgh,104,214,15,0,9,22,11,2,2,9,12,12/4/2017
00:00.0,Pennsylvania,Johnstown,104,211,15,0,9,22,11,2,2,9,12,12/4/2017
00:00.0,Pennsylvania,Pittsburgh,106,213,15,0,9,22,11,3,2,9,12,12/4/2017
00:00.0,Pennsylvania,York,106,213,15,0,9,22,11,3,2,10,12,12/4/2017
00:00.0,Pennsylvania,Harrisburg (Linglestown),106,213,15,0,9,21,11,3,2,11,12,12/5/2017
00:00.0,Pennsylvania,Harrisburg,106,213,15,0,9,21,11,3,2,11,11,12/5/2017
00:00.0,Pennsylvania,Philadelphia,106,213,15,0,9,21,11,3,2,11,11,12/5/2017
00:00.0,Pennsylvania,Reading (Wyomissing),106,212,14,0,9,21,11,3,2,12,11,12/5/2017
00:00.0,Pennsylvania,Philadelphia,106,213,14,0,9,21,11,3,2,11,11,12/5/2017
00:00.0,Pennsylvania,Chambersburg,106,213,14,0,9,21,11,3,2,11,11,12/5/2017
00:00.0,Pennsylvania,Philadelphia,106,212,13,0,9,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Pittsburgh,105,211,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Philadelphia,105,212,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Philadelphia,105,213,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Philadelphia,106,211,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Philadelphia,106,212,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Philadelphia,106,211,13,0,10,21,11,3,2,11,11,12/6/2017
00:00.0,Pennsylvania,Pittsburgh,106,208,13,0,10,21,11,3,2,12,11,12/6/2017
00:00.0,Pennsylvania,Harrisburg,105,209,13,0,10,21,11,3,2,12,11,12/7/2017
00:00.0,Pennsylvania,Pittsburgh,105,209,13,0,10,21,11,3,2,13,11,12/7/2017
00:00.0,Pennsylvania,Washington,105,208,13,0,10,21,11,3,2,13,11,12/7/2017
00:00.0,Pennsylvania,Mckeesport,104,208,13,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Chambersburg,103,208,13,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Old Forge,102,208,14,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Bristol,102,207,14,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Wilkes Barre,102,207,14,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Philadelphia,102,208,14,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,East Pittsburgh,102,208,14,0,10,21,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Charleroi,101,208,14,0,10,22,11,3,2,13,10,12/7/2017
00:00.0,Pennsylvania,Ellwood City,102,208,14,0,11,22,10,3,2,13,10,12/8/2017
00:00.0,Pennsylvania,Smicksburg,102,208,14,0,11,22,10,3,2,13,10,12/8/2017
00:00.0,Pennsylvania,Philadelphia,102,208,14,0,11,22,10,3,2,13,10,12/8/2017
00:00.0,Pennsylvania,Gouldsboro,102,208,14,0,12,22,10,3,2,13,10,12/8/2017
00:00.0,Pennsylvania,Tionesta,102,208,13,0,12,22,10,3,2,13,10,12/8/2017
00:00.0,Pennsylvania,Chester,102,209,13,0,12,22,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Glen Campbell,102,210,13,0,12,22,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Chester,101,211,13,0,12,22,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Chester,101,213,13,0,12,22,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Philadelphia,100,213,13,0,12,22,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Lemoyne,99,213,13,0,12,23,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Johnstown,100,213,13,1,12,23,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Philadelphia,99,213,13,1,12,23,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Hazleton,99,212,13,1,12,23,10,3,2,13,10,12/9/2017
00:00.0,Pennsylvania,Mc Sherrystown (Mcsherrystown),99,213,13,1,12,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Philadelphia,100,212,13,1,12,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Mckeesport (Port Vue),100,212,13,1,13,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Philadelphia,100,212,13,1,13,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Erie,100,211,13,1,13,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Philadelphia,101,210,12,1,13,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Lancaster,102,210,12,1,13,23,10,3,2,13,10,12/10/2017
00:00.0,Pennsylvania,Lancaster,104,209,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Philadelphia,105,209,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Aliquippa,105,209,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Mckeesport,105,209,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Pittsburgh,104,209,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Spring Grove,104,208,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Philadelphia,105,207,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Bethlehem,104,206,12,1,13,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Lancaster,105,205,12,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Allentown,104,206,12,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Pittsburgh,103,206,11,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Chester,103,207,11,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Chester,103,206,11,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Philadelphia,103,206,11,1,12,24,10,3,1,13,11,12/11/2017
00:00.0,Pennsylvania,Saxton,105,206,11,1,12,25,10,3,1,13,12,12/11/2017
00:00.0,Pennsylvania,East Stroudsburg,106,206,12,1,12,25,9,3,1,13,12,12/11/2017
00:00.0,Pennsylvania,Johnstown,106,206,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Philadelphia,106,206,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Philadelphia,106,207,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Philadelphia,107,206,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Allentown,107,206,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Braddock (Rankin),108,205,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Pittsburgh,108,205,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,York,107,205,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Chambersburg,107,204,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Johnstown,107,204,12,1,12,25,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Kunkletown,107,203,12,1,12,24,9,3,1,13,12,12/12/2017
00:00.0,Pennsylvania,Scranton,106,204,12,1,12,24,9,3,1,13,12,12/13/2017
00:00.0,Pennsylvania,Monaca,108,204,12,1,12,25,9,3,1,13,13,12/13/2017
00:00.0,Pennsylvania,Macungie,108,204,12,1,12,25,9,3,1,13,13,12/13/2017
00:00.0,Pennsylvania,Easton,108,204,12,1,12,25,9,3,0,13,13,12/14/2017
00:00.0,Pennsylvania,Harrisburg,108,204,12,1,12,25,9,3,0,13,13,12/15/2017
00:00.0,Pennsylvania,New Castle,107,203,12,1,12,24,9,3,0,14,12,12/15/2017
00:00.0,Pennsylvania,Bethlehem,107,205,12,1,12,25,9,3,0,14,12,12/15/2017
00:00.0,Pennsylvania,Northampton,107,204,11,1,12,26,9,3,0,14,12,12/16/2017
00:00.0,Pennsylvania,Williamsport,107,204,11,1,12,27,9,3,0,14,12,12/16/2017
00:00.0,Pennsylvania,Philadelphia,107,206,11,1,12,27,9,3,0,14,12,12/16/2017
00:00.0,Pennsylvania,Wellsville,108,202,11,1,12,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,Harrisburg,108,202,11,1,12,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,Pittsburgh,108,202,11,1,12,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,Mckeesport,109,201,11,1,12,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,North Versailles,109,201,11,1,13,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,York,110,200,11,1,13,27,9,2,0,14,13,12/16/2017
00:00.0,Pennsylvania,Philadelphia,110,200,12,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Bethlehem,110,200,12,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Philadelphia,110,199,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Pottsville,109,200,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Chester,109,201,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Mckeesport,109,200,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Scranton,109,201,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Pittsburgh,109,201,13,1,13,27,9,2,0,14,13,12/17/2017
00:00.0,Pennsylvania,Wilkes Barre,109,200,13,1,13,27,9,2,0,15,13,12/17/2017
00:00.0,Pennsylvania,Philadelphia,109,200,13,1,13,27,9,2,0,15,13,12/17/2017
00:00.0,Pennsylvania,Willow Street,110,200,13,1,13,27,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,Saint Clair,110,199,13,1,13,27,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,West Chester,109,199,13,1,14,26,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,Gettysburg,109,199,13,1,14,26,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,Glenolden (Darby Township),108,198,13,1,14,26,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,Philadelphia,109,198,13,1,14,26,9,2,0,15,14,12/18/2017
00:00.0,Pennsylvania,Philadelphia,109,198,13,1,14,26,9,2,0,15,14,12/19/2017
00:00.0,Pennsylvania,Philadelphia,109,199,13,1,14,26,9,2,0,15,14,12/19/2017
00:00.0,Pennsylvania,Chester,108,200,13,1,14,25,9,2,0,15,13,12/19/2017
00:00.0,Pennsylvania,Chester,106,201,13,1,14,24,9,2,0,15,12,12/19/2017
00:00.0,Pennsylvania,Pittsburgh,106,202,13,1,14,24,9,2,0,15,12,12/19/2017
00:00.0,Pennsylvania,Pittsburgh (Homewood),106,202,13,1,14,24,9,2,0,15,12,12/19/2017
00:00.0,Pennsylvania,Johnstown,106,202,13,1,14,24,9,2,0,16,12,12/19/2017
00:00.0,Pennsylvania,Ligonier,106,202,13,1,14,24,9,2,0,16,12,12/19/2017
00:00.0,Pennsylvania,Johnstown,106,201,13,1,14,24,9,2,0,16,12,12/19/2017
00:00.0,Pennsylvania,Pittsburgh,106,201,13,1,14,24,9,2,0,16,12,12/19/2017
00:00.0,Pennsylvania,Chester,106,202,13,1,14,24,9,2,0,15,12,12/19/2017
00:00.0,Pennsylvania,Lebanon (Swatara Township),104,202,14,1,14,24,9,2,1,15,12,12/20/2017
00:00.0,Pennsylvania,Allentown,104,201,14,1,14,24,9,2,1,16,12,12/20/2017
00:00.0,Pennsylvania,Plymouth,104,201,15,1,14,24,9,2,1,16,12,12/20/2017
00:00.0,Pennsylvania,Clairton,104,200,15,1,14,24,9,2,1,16,12,12/20/2017
00:00.0,Pennsylvania,Chester,104,200,15,1,14,24,9,2,1,16,12,12/21/2017
00:00.0,Pennsylvania,Philadelphia,105,200,15,1,14,24,9,2,1,15,12,12/21/2017
00:00.0,Pennsylvania,Philadelphia,106,203,15,1,14,25,9,3,1,15,12,12/21/2017
00:00.0,Pennsylvania,Lancaster,106,202,15,1,14,25,9,3,1,15,12,12/21/2017
00:00.0,Pennsylvania,Brackenridge,105,200,15,1,14,25,9,3,1,16,12,12/21/2017
00:00.0,Pennsylvania,Philadelphia,105,201,16,1,14,25,9,3,1,16,12,12/21/2017
00:00.0,Pennsylvania,Philadelphia,105,201,16,1,14,25,9,3,1,16,11,12/21/2017
00:00.0,Pennsylvania,Emmaus,105,200,17,1,14,25,9,3,1,16,11,12/22/2017
00:00.0,Pennsylvania,Philadelphia,106,199,16,1,14,25,9,3,1,16,11,12/22/2017
00:00.0,Pennsylvania,Bethlehem,107,199,16,1,14,26,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Erie,107,198,16,1,14,26,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Harrisburg,107,198,15,1,14,26,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Darby,108,197,15,1,14,26,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Philadelphia,107,198,15,1,14,26,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Duncannon,107,198,15,1,13,25,9,3,1,16,12,12/22/2017
00:00.0,Pennsylvania,Saegertown,107,198,15,1,13,24,9,3,1,16,13,12/22/2017
00:00.0,Pennsylvania,Reading,107,198,15,1,13,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Philadelphia,107,197,15,1,13,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Pittsburgh (Churchill),108,198,15,1,14,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Chester,109,198,15,1,14,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Philadelphia,110,198,15,1,14,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Pittsburgh,110,198,15,1,14,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,Carlisle,110,197,15,1,14,24,9,3,1,16,13,12/23/2017
00:00.0,Pennsylvania,York,110,195,15,1,14,25,9,3,1,16,13,12/24/2017
00:00.0,Pennsylvania,Philadelphia,110,195,15,1,14,25,9,3,1,16,13,12/24/2017
00:00.0,Pennsylvania,Reading,110,196,15,1,14,25,9,3,1,16,13,12/24/2017
00:00.0,Pennsylvania,Darby,110,195,15,1,14,25,9,3,1,16,13,12/25/2017
00:00.0,Pennsylvania,Clymer,110,194,15,1,14,25,9,3,1,16,13,12/25/2017
00:00.0,Pennsylvania,Allentown,111,193,14,1,14,25,9,3,1,16,14,12/25/2017
00:00.0,Pennsylvania,Hazleton,111,193,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,East Earl,110,193,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Philadelphia,110,193,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Philadelphia,111,193,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Uniontown,111,192,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Pittsburgh,112,194,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Philadelphia,112,193,14,1,14,25,9,3,1,16,14,12/26/2017
00:00.0,Pennsylvania,Philadelphia,113,193,14,1,13,25,9,3,1,16,14,12/27/2017
00:00.0,Pennsylvania,Phoenixville,113,193,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Levittown,113,193,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Carlisle,112,193,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Chester,112,194,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Philadelphia,112,196,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Union City,112,196,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Hazleton,112,196,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Brookville,111,196,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Warminster,111,195,14,1,13,25,9,3,2,16,14,12/27/2017
00:00.0,Pennsylvania,Boyertown,112,194,14,1,14,25,9,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Dover,112,194,14,1,14,24,9,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Altoona,112,194,14,1,13,24,9,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Philadelphia,112,194,14,1,13,24,8,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Johnstown,112,193,14,1,13,25,8,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Brownsville,112,193,14,1,13,25,8,3,2,16,14,12/28/2017
00:00.0,Pennsylvania,Altoona,112,192,14,1,13,25,8,3,2,16,14,12/29/2017
00:00.0,Pennsylvania,Pittsburgh,111,194,14,1,13,25,8,3,2,16,13,12/30/2017
00:00.0,Pennsylvania,York,110,193,14,1,13,25,8,3,2,16,13,12/30/2017
00:00.0,Pennsylvania,Millersville,110,192,14,1,13,25,8,3,2,16,13,12/31/2017
00:00.0,Pennsylvania,Harrisburg,109,193,14,1,13,24,8,3,2,16,12,12/31/2017
00:00.0,Pennsylvania,York,108,194,14,1,13,24,8,3,2,16,12,12/31/2017
00:00.0,Pennsylvania,Lancaster,107,193,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Duncannon,107,192,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Philadelphia,106,193,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Easton,106,192,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Hazleton (West Hazleton),106,192,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Allentown,107,193,14,1,13,24,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Freeland,107,194,14,1,13,23,8,3,2,16,12,1/1/2018
00:00.0,Pennsylvania,Woodward,107,193,14,1,14,24,8,3,2,16,12,1/1/2018
